# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.7 on 2023-08-09 at 20:36:00
#
# Requested input R.A. = 129.1729 degrees
# Requested input Dec. = -4.1362 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460167.5 days
# Authenticated program IDs = 1, 2
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://irsa.ipac.caltech.edu/data/ZTF/docs/forcedphot.pdf
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 414 6 2 ZTF_g 450198982215 0 2.9089 109.719 16.1375 26.2913 1.12474e-05 0.0417975 -0.103852 3.06254e-05 1196 30. 0.042343 0.049323 19.1438 26.2913 1 2458204.6989815 414120122 304.620581356774 86.1916400895841 3.93141507828983 1.1054446235903 295.853694006434 137.161941947395 2.17149364779126 1.04171052231451 1.44507958975105 17.0660001754761 0.0130000002682209 0.583000004291534 -0.0320000015199184 2458227.670764 2458441.982940 0
 1 414 6 2 ZTF_g 450222402215 0 3.4875 111.799 15.8597 26.2985 1.42855e-05 0.0421664 -0.100773 4.08044e-05 1004 30. 0.060587 0.053321 19.0094 26.2985 1 2458204.7224074 414120122 96.1815328541417 92.7689459184224 1.15330419918447 1.001600024855 -57.6690569806981 130.577588185979 -0.444620414605585 1.06141852439663 1.44507958975105 17.0660001754761 0.0130000002682209 0.583000004291534 -0.0320000015199184 2458227.670764 2458441.982940 0
 2 414 6 2 ZTF_g 453265722215 0 2.5189 80.7168 23.5361 25.9821 2.08033e-05 0.0463682 -0.0694742 6.24032e-05 869 30. 0.046904 0.048458 18.5262 25.9821 1 2458207.7657292 414120122 146.395796785491 105.835354402627 1.53869534671835 1.05872678137626 127.647293181274 181.24379425793 0.709028441890517 1.03664449503011 1.44507958975105 17.0660001754761 0.0130000002682209 0.583000004291534 -0.0320000015199184 2458227.670764 2458441.982940 0
 3 414 6 2 ZTF_g 453278342215 0 2.7282 102.864 20.5505 26.1983 1.49161e-05 0.0426838 -0.0805605 4.32537e-05 991 30. 0.046289 0.052319 18.8398 26.1983 1 2458207.7783449 414120122 27.4618722643204 102.16120084106 0.299019117005568 0.982150747603896 -123.386095304934 165.652948827362 -0.749863546861914 1.04483220368953 1.44507958975105 17.0660001754761 0.0130000002682209 0.583000004291534 -0.0320000015199184 2458227.670764 2458441.982940 0
 4 414 6 2 ZTF_g 456215062215 0 2.2592 31.3585 16.0442 24.9946 0.000208093 0.11416 -0.0644215 0.000670795 600 30. 0.043527 0.055458 18.0585 24.9946 1 2458210.7150694 414120122 -51.1323614272595 79.0846097477917 -0.719214898588843 0.994412807168509 -229.782400136198 138.958953108007 -1.66473618754037 1.05137137573062 1.44507958975105 17.0660001754761 0.0130000002682209 0.583000004291534 -0.0320000015199184 2458227.670764 2458441.982940 0
 5 414 6 2 ZTF_g 456237902215 0 2.4303 72.051 16.209 25.7859 8.44919e-05 0.102116 -0.0467533 0.000236619 1000 30. 0.065324 0.066144 18.8097 25.7859 1 2458210.7379051 414120122 342.970188554961 78.8454175527506 4.83876706345585 1.10088542336083 514.625567400734 131.626994766488 3.93605886942287 1.05689549134421 1.44507958975105 17.0660001754761 0.0130000002682209 0.583000004291534 -0.0320000015199184 2458227.670764 2458441.982940 0
 6 414 6 2 ZTF_r 461196992215 0 2.8828 48.7723 14.9378 24.3684 3.00085e-05 0.0453135 0.109078 7.67574e-05 531 30. 0.054057 0.056656 17.3426 24.3684 1 2458215.6969907 414120222 -86.1564868915286 89.1348188184395 -1.07521520422296 1.00295731141163 -271.822227569375 134.72573510965 -2.03118554661144 1.08722248508784 1.43054273991848 17.0180000305176 0.0140000004321337 0.532999992370605 -0.0160000007599592 2458160.766586 2458430.962060 0
 7 414 6 2 ZTF_g 461216512215 0 3.8855 34.5982 8.46681 25.0056 7.96776e-05 0.0669167 -0.011854 0.000256651 551 30. 0.065068 0.065136 18.3366 25.0056 1 2458215.7165162 414120122 11.1330546325441 69.1453734099975 0.179104300976605 1.0752117522305 113.943195062318 87.5338679577545 1.31047115491498 1.19359197733352 1.44507958975105 17.0660001754761 0.0130000002682209 0.583000004291534 -0.0320000015199184 2458227.670764 2458441.982940 0
 8 414 6 2 ZTF_r 464191072215 0 2.1682 259.895 7.93067 26.2224 2.1044e-06 0.0232665 0.0922422 4.04987e-06 1707 30. 0.055174 0.050089 20.2422 26.2224 1 2458218.6910764 414120222 101.930854860252 33.1498891151221 3.4204117332922 0.976100832215606 165.747264607929 59.58049861933 2.80064091167543 1.04096919977397 1.43054273991848 17.0180000305176 0.0140000004321337 0.532999992370605 -0.0160000007599592 2458160.766586 2458430.962060 0
