253666	11.2033333333333	33.0091666666667	2458194.500000	2460171.500000	2023-08-14 13:20:28.22816	2023-08-14 13:23:31.719089	2023-08-14 14:04:37.725505	36	0	/ztf/ops/forcedphot/lc/0/253/req253666/cksum54b509521af55e8b3013b201628eb931/forcedphotometry_req00253666_lc.txt
253667	236.784583333333	-47.6697222222222	2458194.500000	2460171.500000	2023-08-14 13:20:28.255526	2023-08-14 13:23:31.526735	2023-08-14 13:23:31.894171	37	63	/ztf/ops/forcedphot/lc/0/253/req253667/cksumb524ff4f1009b6ec6afa22a8c981c413/forcedphotometry_req00253667_lc.txt
253668	237.745	-56.4763888888889	2458194.500000	2460171.500000	2023-08-14 13:20:28.283161	2023-08-14 13:23:31.658163	2023-08-14 13:23:32.024021	39	63	/ztf/ops/forcedphot/lc/0/253/req253668/cksum047b218aae8b80f0ccade169c401bdf9/forcedphotometry_req00253668_lc.txt
253669	255.705833333333	-48.7897222222222	2458194.500000	2460171.500000	2023-08-14 13:20:28.310003	2023-08-14 13:23:31.589303	2023-08-14 13:23:31.898341	40	63	/ztf/ops/forcedphot/lc/0/253/req253669/cksum086787f88c88357ead81de0edfba3c79/forcedphotometry_req00253669_lc.txt
253670	287.81625	0.585	2458194.500000	2460171.500000	2023-08-14 13:21:28.93968	2023-08-14 13:23:32.844979	2023-08-14 16:48:12.432448	41	61	/ztf/ops/forcedphot/lc/0/253/req253670/cksum8ba164e54daac8ef5248d85720649cc9/forcedphotometry_req00253670_lc.txt
253671	196.730416666667	-70.4513888888889	2458194.500000	2460171.500000	2023-08-14 13:21:28.98112	2023-08-14 13:23:33.132167	2023-08-14 13:23:33.512609	43	63	/ztf/ops/forcedphot/lc/0/253/req253671/cksum360809e81a2db3fdc4c2c4a5f593d8dc/forcedphotometry_req00253671_lc.txt
253672	80.1179166666667	-71.9588888888889	2458194.500000	2460171.500000	2023-08-14 13:21:29.007353	2023-08-14 13:23:31.598688	2023-08-14 13:23:31.930415	44	63	/ztf/ops/forcedphot/lc/0/253/req253672/cksumcc1a535527e7b40d553b54aa647d2144/forcedphotometry_req00253672_lc.txt
253673	244.979166666667	-15.6402777777778	2458194.500000	2460171.500000	2023-08-14 13:21:29.035459	2023-08-14 13:23:31.577347	2023-08-14 13:50:05.671908	45	56	/ztf/ops/forcedphot/lc/0/253/req253673/cksumf8ca4bd0ffdfce88d8fb6651e06bc276/forcedphotometry_req00253673_lc.txt
253674	267.382083333333	-28.1347222222222	2458194.500000	2460171.500000	2023-08-14 13:21:29.065813	2023-08-14 13:26:31.937562	2023-08-14 13:26:32.300801	35	63	/ztf/ops/forcedphot/lc/0/253/req253674/cksum132ab62a818e82e75b78a3fb5a3c9400/forcedphotometry_req00253674_lc.txt
253675	240.259166666667	-60.7386111111111	2458194.500000	2460171.500000	2023-08-14 13:21:29.087754	2023-08-14 13:26:31.938125	2023-08-14 13:26:32.287367	37	63	/ztf/ops/forcedphot/lc/0/253/req253675/cksum6d860b8b3d93763e3307ec9d6065aa49/forcedphotometry_req00253675_lc.txt
253676	255.526666666667	-29.9455555555556	2458194.500000	2460171.500000	2023-08-14 13:21:29.122563	2023-08-14 13:26:31.978797	2023-08-14 13:26:32.298061	39	63	/ztf/ops/forcedphot/lc/0/253/req253676/cksumacd2e71bc1bce7a743e572f4a4f4816b/forcedphotometry_req00253676_lc.txt
253677	267.695416666667	-31.2747222222222	2458194.500000	2460171.500000	2023-08-14 13:21:29.14157	2023-08-14 13:26:32.02078	2023-08-14 13:26:32.46495	40	63	/ztf/ops/forcedphot/lc/0/253/req253677/cksum4416e5b1124689d39866a6b4b86456d0/forcedphotometry_req00253677_lc.txt
253678	171.610833333333	-68.6755555555556	2458194.500000	2460171.500000	2023-08-14 13:21:29.160551	2023-08-14 13:26:33.437154	2023-08-14 13:26:33.882245	43	63	/ztf/ops/forcedphot/lc/0/253/req253678/cksum04b8e7b1a6fee08f646cc0fd6d60754a/forcedphotometry_req00253678_lc.txt
253679	284.67375	22.6583333333333	2458194.500000	2460171.500000	2023-08-14 13:21:29.184795	2023-08-14 13:26:31.93683	2023-08-14 14:41:47.904392	44	61	/ztf/ops/forcedphot/lc/0/253/req253679/cksumc54f171e7f3284ffd5272e8773d00b0b/forcedphotometry_req00253679_lc.txt
253680	276.135416666667	-24.8688888888889	2458194.500000	2460171.500000	2023-08-14 13:21:29.207455	2023-08-14 13:26:31.709132	2023-08-14 14:20:13.292651	46	56	/ztf/ops/forcedphot/lc/0/253/req253680/cksume411fa94581fb8ae7a4a31492381e845/forcedphotometry_req00253680_lc.txt
253681	186.994583333333	-48.8952777777778	2458194.500000	2460171.500000	2023-08-14 13:21:29.229745	2023-08-14 13:26:32.631478	2023-08-14 13:26:33.326496	47	63	/ztf/ops/forcedphot/lc/0/253/req253681/cksum54b30e990ba43c6fd513d4725bb6fa36/forcedphotometry_req00253681_lc.txt
253682	89.1929166666667	-33.1738888888889	2458194.500000	2460171.500000	2023-08-14 13:21:29.255069	2023-08-14 13:26:32.026788	2023-08-14 13:26:32.447071	48	63	/ztf/ops/forcedphot/lc/0/253/req253682/cksumb4af386256206d69a64046450f36e2ad/forcedphotometry_req00253682_lc.txt
253683	153.40125	-45.0755555555556	2458194.500000	2460171.500000	2023-08-14 13:21:29.282989	2023-08-14 13:26:31.935843	2023-08-14 13:26:32.278673	49	63	/ztf/ops/forcedphot/lc/0/253/req253683/cksum9427ed8d8ae4f7a13b567643d1b3ad4e/forcedphotometry_req00253683_lc.txt
253684	299.85	11.7083333333333	2458194.500000	2460171.500000	2023-08-14 13:21:29.311129	2023-08-14 13:29:34.247169	2023-08-14 13:37:01.611654	35	61	/ztf/ops/forcedphot/lc/0/253/req253684/cksum9330304129f60349b57184aa62ab40e8/forcedphotometry_req00253684_lc.txt
253685	252.503333333333	-49.9625	2458194.500000	2460171.500000	2023-08-14 13:21:29.336794	2023-08-14 13:29:34.278149	2023-08-14 13:29:34.624108	37	63	/ztf/ops/forcedphot/lc/0/253/req253685/cksum1e7b92ab92498ed34507496f0d44de8c/forcedphotometry_req00253685_lc.txt
253686	322.492916666667	12.1675	2458194.500000	2460171.500000	2023-08-14 13:21:29.359805	2023-08-14 13:29:34.290211	2023-08-14 14:26:24.566007	39	57	/ztf/ops/forcedphot/lc/0/253/req253686/cksumda4d6f570a70696a4074c3bef0a5a3e7/forcedphotometry_req00253686_lc.txt
253687	95.685	-0.345833333333333	2458194.500000	2460171.500000	2023-08-14 13:21:29.396576	2023-08-14 13:29:34.257089	2023-08-14 13:47:39.468659	40	56	/ztf/ops/forcedphot/lc/0/253/req253687/cksum1dc59cd4e67f41ac8159b0ace869f07e/forcedphotometry_req00253687_lc.txt
253688	300.705833333333	25.2363888888889	2458194.500000	2460171.500000	2023-08-14 13:21:29.425252	2023-08-14 13:29:35.811207	2023-08-14 14:18:28.663321	43	61	/ztf/ops/forcedphot/lc/0/253/req253688/cksum5027343e016ce56755898d665459201d/forcedphotometry_req00253688_lc.txt
253689	266.39875	-29.0261111111111	2458194.500000	2460171.500000	2023-08-14 13:21:29.4486	2023-08-14 13:29:34.972812	2023-08-14 13:29:35.602441	47	63	/ztf/ops/forcedphot/lc/0/253/req253689/cksum479f94416718e825ad19e82b613d74b5/forcedphotometry_req00253689_lc.txt
253690	267.2175	-20.3588888888889	2458194.500000	2460171.500000	2023-08-14 13:21:29.474402	2023-08-14 13:29:34.294226	2023-08-14 14:04:30.277081	48	56	/ztf/ops/forcedphot/lc/0/253/req253690/cksum32b6c264e84547bf34f2e4a6c1baf8c8/forcedphotometry_req00253690_lc.txt
253691	6.00375	-72.0813888888889	2458194.500000	2460171.500000	2023-08-14 13:21:29.498565	2023-08-14 13:29:34.243865	2023-08-14 13:29:34.592689	49	63	/ztf/ops/forcedphot/lc/0/253/req253691/cksum8fc6c83d86675869ba63834693a54caf/forcedphotometry_req00253691_lc.txt
253692	266.416666666667	-29.0086111111111	2458194.500000	2460171.500000	2023-08-14 13:21:29.518691	2023-08-14 13:29:34.338236	2023-08-14 13:29:34.668126	50	63	/ztf/ops/forcedphot/lc/0/253/req253692/cksum9a61ba7b5f941d081edd02e79d5aea18/forcedphotometry_req00253692_lc.txt
253693	161.958333333333	12.5825	2458194.500000	2460171.500000	2023-08-14 13:21:29.539043	2023-08-14 13:29:34.263213	2023-08-14 13:46:55.981846	51	57	/ztf/ops/forcedphot/lc/0/253/req253693/cksumbe7ceb91185989d00a33dd16dc26c75a/forcedphotometry_req00253693_lc.txt
253694	243.179166666667	-52.4230555555555	2458194.500000	2460171.500000	2023-08-14 13:21:29.566732	2023-08-14 13:32:34.627642	2023-08-14 13:32:35.072679	37	63	/ztf/ops/forcedphot/lc/0/253/req253694/cksum1a5691594c268c3c77848670255e947e/forcedphotometry_req00253694_lc.txt
253695	245.892083333333	-26.5263888888889	2458194.500000	2460171.500000	2023-08-14 13:21:29.59871	2023-08-14 13:32:35.222133	2023-08-14 13:48:50.714979	47	56	/ztf/ops/forcedphot/lc/0/253/req253695/cksumdac5af7e9da93b7f044a786a320fc88e/forcedphotometry_req00253695_lc.txt
253696	224.59125	-31.6686111111111	2458194.500000	2460171.500000	2023-08-14 13:21:29.622853	2023-08-14 13:32:34.595846	2023-08-14 13:32:34.978316	49	63	/ztf/ops/forcedphot/lc/0/253/req253696/cksum53cd00bac66fc3c6d99cd7c67d06c4cf/forcedphotometry_req00253696_lc.txt
253697	259.903333333333	-25.0175	2458194.500000	2460171.500000	2023-08-14 13:21:29.644529	2023-08-14 13:32:34.655713	2023-08-14 13:32:35.564289	50	63	/ztf/ops/forcedphot/lc/0/253/req253697/cksumd25035ce3e5854e1d5a669ee53719879/forcedphotometry_req00253697_lc.txt
253698	257.060416666667	-25.0916666666667	2458194.500000	2460171.500000	2023-08-14 13:21:29.667767	2023-08-14 13:32:38.910138	2023-08-14 14:11:55.984095	52	56	/ztf/ops/forcedphot/lc/0/253/req253698/cksumbe6972a7fb4dbd983851e34dfd27f704/forcedphotometry_req00253698_lc.txt
253699	65.4283333333333	32.9075	2458194.500000	2460171.500000	2023-08-14 14:25:58.191559	2023-08-14 14:27:00.986625	2023-08-14 15:00:00.260294	33	0	/ztf/ops/forcedphot/lc/0/253/req253699/cksum640a5a5066f141a178a1a80ab90ac358/forcedphotometry_req00253699_lc.txt
253700	278.932083333333	-32.9908333333333	2458194.500000	2460171.500000	2023-08-14 14:25:58.242534	2023-08-14 14:27:01.014457	2023-08-14 14:27:01.380586	35	63	/ztf/ops/forcedphot/lc/0/253/req253700/cksumb153636fcd167526e0e1ea5360fff61e/forcedphotometry_req00253700_lc.txt
253701	267.552916666667	-37.0519444444444	2458194.500000	2460171.500000	2023-08-14 14:25:58.281681	2023-08-14 14:27:01.160495	2023-08-14 14:27:01.502592	36	63	/ztf/ops/forcedphot/lc/0/253/req253701/cksuma4ad8844fc5ed6c35abd84a8d47792ef/forcedphotometry_req00253701_lc.txt
253702	287.595	-5.79888888888889	2458194.500000	2460171.500000	2023-08-14 14:25:58.302962	2023-08-14 14:27:01.043723	2023-08-14 15:14:27.965104	37	56	/ztf/ops/forcedphot/lc/0/253/req253702/cksum09407e83f1175e5fa93d1f49e9b51f71/forcedphotometry_req00253702_lc.txt
253703	322.859166666667	47.2902777777778	2458194.500000	2460171.500000	2023-08-14 14:25:58.329357	2023-08-14 14:27:01.012559	2023-08-14 15:44:06.092803	38	56	/ztf/ops/forcedphot/lc/0/253/req253703/cksum437876824b8c5eb4a4d7e2e3254f2743/forcedphotometry_req00253703_lc.txt
253704	309.895833333333	-56.2858333333333	2458194.500000	2460171.500000	2023-08-14 14:25:58.359023	2023-08-14 14:27:01.052789	2023-08-14 14:27:01.485277	40	63	/ztf/ops/forcedphot/lc/0/253/req253704/cksuma6e27ed5b58d9aa767eeb700545b0eb4/forcedphotometry_req00253704_lc.txt
253705	272.115	-36.9786111111111	2458194.500000	2460171.500000	2023-08-14 14:25:58.386006	2023-08-14 14:27:00.795337	2023-08-14 14:27:01.19729	42	63	/ztf/ops/forcedphot/lc/0/253/req253705/cksum27050d3e392976bb99598d3b62736f8b/forcedphotometry_req00253705_lc.txt
253706	13.7954166666667	-37.6483333333333	2458194.500000	2460171.500000	2023-08-14 14:25:58.4091	2023-08-14 14:27:02.827852	2023-08-14 14:27:03.270851	43	63	/ztf/ops/forcedphot/lc/0/253/req253706/cksum072915f2adbae998d2a5c40d882ee496/forcedphotometry_req00253706_lc.txt
253707	287.731666666667	-59.9883333333333	2458194.500000	2460171.500000	2023-08-14 14:25:58.432967	2023-08-14 14:27:01.046225	2023-08-14 14:27:01.370423	45	63	/ztf/ops/forcedphot/lc/0/253/req253707/cksum37d8452a2b6095216fc31231d1c77eaf/forcedphotometry_req00253707_lc.txt
253708	264.742083333333	-44.45	2458194.500000	2460171.500000	2023-08-14 14:25:58.451252	2023-08-14 14:27:00.829283	2023-08-14 14:27:01.20211	46	63	/ztf/ops/forcedphot/lc/0/253/req253708/cksuma6b78e8d8b015bef2437d01ecac3d0aa/forcedphotometry_req00253708_lc.txt
253709	279.99	5.03611111111111	2458194.500000	2460171.500000	2023-08-14 14:25:58.477247	2023-08-14 14:30:02.333936	2023-08-14 15:37:54.387355	35	56	/ztf/ops/forcedphot/lc/0/253/req253709/cksumfa936d2b5a43dc13dc2096eb5a42b658/forcedphotometry_req00253709_lc.txt
253710	155.94875	0.644722222222222	2458194.500000	2460171.500000	2023-08-14 14:25:58.505402	2023-08-14 14:30:02.489088	2023-08-14 14:42:27.1368	36	56	/ztf/ops/forcedphot/lc/0/253/req253710/cksumc47dc5cb2f5ab70ebad2f424df777a0d/forcedphotometry_req00253710_lc.txt
253711	266.277916666667	-30.3786111111111	2458194.500000	2460171.500000	2023-08-14 14:25:58.530924	2023-08-14 14:30:02.355627	2023-08-14 14:30:02.75779	39	63	/ztf/ops/forcedphot/lc/0/253/req253711/cksum2a245a90773a36311e0b6f9537fedbd6/forcedphotometry_req00253711_lc.txt
253712	248.069583333333	-67.4616666666667	2458194.500000	2460171.500000	2023-08-14 14:25:58.5552	2023-08-14 14:30:02.377263	2023-08-14 14:30:02.81678	40	63	/ztf/ops/forcedphot/lc/0/253/req253712/cksumbd8ccd5f0f55261e2cf07d4ba77cc040/forcedphotometry_req00253712_lc.txt
253713	285.03625	-24.9205555555556	2458194.500000	2460171.500000	2023-08-14 14:25:58.580732	2023-08-14 14:30:05.048357	2023-08-14 14:48:34.322772	42	56	/ztf/ops/forcedphot/lc/0/253/req253713/cksumdd843c779d1b675522cda2a9dc84cea9/forcedphotometry_req00253713_lc.txt
253714	273.4125	-33.7727777777778	2458194.500000	2460171.500000	2023-08-14 14:25:58.603925	2023-08-14 14:30:06.829488	2023-08-14 14:30:07.172736	43	63	/ztf/ops/forcedphot/lc/0/253/req253714/cksumcd839c2d17a1d78c03cee965b91efc1b/forcedphotometry_req00253714_lc.txt
253715	194.405	-69.2886111111111	2458194.500000	2460171.500000	2023-08-14 14:25:58.629314	2023-08-14 14:30:05.3388	2023-08-14 14:30:05.766912	45	63	/ztf/ops/forcedphot/lc/0/253/req253715/cksum3742cb3ed1fdbe84f9f5f7075c0132b6/forcedphotometry_req00253715_lc.txt
253716	269.238333333333	-25.1077777777778	2458194.500000	2460171.500000	2023-08-14 14:25:58.657361	2023-08-14 14:30:05.063431	2023-08-14 14:50:26.287665	46	61	/ztf/ops/forcedphot/lc/0/253/req253716/cksum7f8750ee5e6c6e742baa90acbb0a2afe/forcedphotometry_req00253716_lc.txt
253717	169.545416666667	48.0369444444444	2458194.500000	2460171.500000	2023-08-14 14:25:58.680449	2023-08-14 14:30:06.013087	2023-08-14 14:36:04.861338	47	61	/ztf/ops/forcedphot/lc/0/253/req253717/cksum0c200e4cb91ad6404fa3317791c441ba/forcedphotometry_req00253717_lc.txt
253718	202.504166666667	47.2288888888889	2458194.500000	2460171.500000	2023-08-14 14:25:58.714727	2023-08-14 14:30:05.405255	2023-08-14 15:17:53.801132	48	56	/ztf/ops/forcedphot/lc/0/253/req253718/cksum594c4b55a787880d42db1296d35bc2f5/forcedphotometry_req00253718_lc.txt
253719	269.66625	-33.8075	2458194.500000	2460171.500000	2023-08-14 14:25:58.741789	2023-08-14 14:33:03.660492	2023-08-14 14:33:03.970869	39	63	/ztf/ops/forcedphot/lc/0/253/req253719/cksum4ec559700cab321b12100a9d45cf104d/forcedphotometry_req00253719_lc.txt
253720	267.054583333333	-36.1325	2458194.500000	2460171.500000	2023-08-14 14:25:58.762035	2023-08-14 14:33:03.641566	2023-08-14 14:33:03.9783	40	63	/ztf/ops/forcedphot/lc/0/253/req253720/cksumb4d956a1216bec6b98c3131ee0a79c07/forcedphotometry_req00253720_lc.txt
253721	190.567083333333	32.5472222222222	2458194.500000	2460171.500000	2023-08-14 14:25:58.784711	2023-08-14 14:33:05.176687	2023-08-14 14:34:24.095587	43	56	/ztf/ops/forcedphot/lc/0/253/req253721/cksuma8d3e530b7c97ebf273772df321b4da4/forcedphotometry_req00253721_lc.txt
253722	267.80625	-30.6230555555556	2458194.500000	2460171.500000	2023-08-14 14:25:58.808531	2023-08-14 14:33:03.610592	2023-08-14 14:33:03.935213	45	63	/ztf/ops/forcedphot/lc/0/253/req253722/cksum63852580631133a97431db88435fcadf/forcedphotometry_req00253722_lc.txt
253723	267.22	-20.3566666666667	2458194.500000	2460171.500000	2023-08-14 14:25:58.827576	2023-08-14 14:33:03.613809	2023-08-14 15:05:07.118832	49	56	/ztf/ops/forcedphot/lc/0/253/req253723/cksumb680ac6b4615fcb2bae579b84fb2ef73/forcedphotometry_req00253723_lc.txt
253724	262.93375	-16.9613888888889	2458194.500000	2460171.500000	2023-08-14 14:25:58.847435	2023-08-14 14:33:03.679301	2023-08-14 14:39:39.465515	50	61	/ztf/ops/forcedphot/lc/0/253/req253724/cksumea62415273ad6a490bfbe97f33dc3c87/forcedphotometry_req00253724_lc.txt
253725	201.654166666667	-62.1358333333333	2458194.500000	2460171.500000	2023-08-14 14:25:58.871159	2023-08-14 14:33:03.631177	2023-08-14 14:33:04.000508	51	63	/ztf/ops/forcedphot/lc/0/253/req253725/cksume019bf0e01012b54e7e9a3af53cc1de7/forcedphotometry_req00253725_lc.txt
253726	257.227083333333	-44.1019444444444	2458194.500000	2460171.500000	2023-08-14 14:25:58.893425	2023-08-14 14:33:04.97328	2023-08-14 14:33:05.560862	52	63	/ztf/ops/forcedphot/lc/0/253/req253726/cksumd99edb064a58eff0432d32f7ce1fef18/forcedphotometry_req00253726_lc.txt
253727	142.334166666667	-31.3841666666667	2458194.500000	2460171.500000	2023-08-14 14:25:58.921387	2023-08-14 14:33:03.671092	2023-08-14 14:33:04.599769	53	63	/ztf/ops/forcedphot/lc/0/253/req253727/cksumd997ef1a96d4222ec2cd6c466f74e9cf/forcedphotometry_req00253727_lc.txt
253728	289.699166666667	-5.23805555555556	2458194.500000	2460171.500000	2023-08-14 14:25:58.94438	2023-08-14 14:33:03.672803	2023-08-14 15:12:17.35413	54	56	/ztf/ops/forcedphot/lc/0/253/req253728/cksumdd90f536e46c599baf27ec7d4babd039/forcedphotometry_req00253728_lc.txt
253729	10.5320833333333	41.3044444444444	2458194.500000	2460171.500000	2023-08-14 14:25:58.968591	2023-08-14 14:36:03.936511	2023-08-14 16:03:36.516216	39	61	/ztf/ops/forcedphot/lc/0/253/req253729/cksumc5ab02c0b0bae1590b540384cce32fc6/forcedphotometry_req00253729_lc.txt
253730	277.3675	-23.7969444444444	2458194.500000	2460171.500000	2023-08-14 14:25:58.99173	2023-08-14 14:36:03.919128	2023-08-14 15:00:52.395341	40	0	/ztf/ops/forcedphot/lc/0/253/req253730/cksumbce169fe220c5aa15a61e3ff8eaeeac4/forcedphotometry_req00253730_lc.txt
253731	117.140416666667	-67.7522222222222	2458194.500000	2460171.500000	2023-08-14 14:25:59.016507	2023-08-14 14:36:05.345099	2023-08-14 14:36:05.660886	43	63	/ztf/ops/forcedphot/lc/0/253/req253731/cksumbc2b6c8d603eb62272970ecea253d839/forcedphotometry_req00253731_lc.txt
253732	320.810416666667	-5.79805555555556	2458194.500000	2460171.500000	2023-08-14 14:25:59.037158	2023-08-14 14:36:03.924793	2023-08-14 15:01:49.256295	45	57	/ztf/ops/forcedphot/lc/0/253/req253732/cksumbf55d00a86fae5ae15909fad2cbbe003/forcedphotometry_req00253732_lc.txt
253733	94.2804166666667	9.13694444444444	2458194.500000	2460171.500000	2023-08-14 14:25:59.057175	2023-08-14 14:36:03.922102	2023-08-14 15:04:38.438595	51	57	/ztf/ops/forcedphot/lc/0/253/req253733/cksum78c45c2cc87404ac2d131ed5908d5dcf/forcedphotometry_req00253733_lc.txt
253734	268.367916666667	-1.61833333333333	2458194.500000	2460171.500000	2023-08-14 14:25:59.079699	2023-08-14 14:36:05.357209	2023-08-14 14:39:33.669003	52	61	/ztf/ops/forcedphot/lc/0/253/req253734/cksumdf4c684b5713feae8f44ac2992c5ddd8/forcedphotometry_req00253734_lc.txt
253735	10.81	41.1238888888889	2458194.500000	2460171.500000	2023-08-14 14:25:59.107611	2023-08-14 14:36:04.016261	2023-08-14 15:57:28.520854	53	56	/ztf/ops/forcedphot/lc/0/253/req253735/cksumc644c5a81745688373c689402447a010/forcedphotometry_req00253735_lc.txt
253736	6.02083333333333	-72.0808333333333	2458194.500000	2460171.500000	2023-08-14 14:25:59.133951	2023-08-14 14:36:03.985287	2023-08-14 14:36:04.399145	55	63	/ztf/ops/forcedphot/lc/0/253/req253736/cksumc43454a76405238d8f39dceccf6b7c7d/forcedphotometry_req00253736_lc.txt
253737	267.78625	-30.9613888888889	2458194.500000	2460171.500000	2023-08-14 14:25:59.153793	2023-08-14 14:36:05.224977	2023-08-14 14:36:05.863796	56	63	/ztf/ops/forcedphot/lc/0/253/req253737/cksumb82f6fa6ec740e5b138200b0529a3e73/forcedphotometry_req00253737_lc.txt
253738	254.757083333333	-15.2580555555556	2458194.500000	2460171.500000	2023-08-14 14:25:59.172037	2023-08-14 14:36:03.994332	2023-08-14 14:54:50.989697	57	0	/ztf/ops/forcedphot/lc/0/253/req253738/cksum5083516174d3d4a9c9f82e13dcbbdee2/forcedphotometry_req00253738_lc.txt
253739	250.231666666667	-53.7513888888889	2458194.500000	2460171.500000	2023-08-14 14:25:59.192555	2023-08-14 14:39:05.766155	2023-08-14 14:39:06.135177	43	63	/ztf/ops/forcedphot/lc/0/253/req253739/cksuma0b42a39ee0d8dc2a425b113b5db3d33/forcedphotometry_req00253739_lc.txt
