 ! Swift/XRT detailed lightcurve of trigger: 13481, name: SRGt J071522.1-191609 
 ! T0 for this burst is Swift MET=609380973.4006 s, = 2020 Apr 24 at 00:29:08.577 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: TIME
READ TERR 1 2
READ SERR 3
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! PC data
58969.7950862998	0.000578703703703704	-0.000578703703703704	1.021023e-01	5.695912e-02	-4.207011e-02	2.822540e-03	7.828318e-04	1.000000
58969.7962437072	0.000578703703703704	-0.000578703703703704	3.437791e-01	7.622504e-02	-7.622504e-02	3.287956e-03	8.489465e-04	0.999975
58969.7974011146	0.000578703703703704	-0.000578703703703704	1.933094e-01	4.922310e-02	-4.922310e-02	2.880291e-03	7.988489e-04	1.000000
58969.798558522	0.000578703703703704	-0.000578703703703704	2.078947e-01	5.082366e-02	-5.082366e-02	1.329365e-03	5.427109e-04	1.000000
58969.7997159294	0.000578703703703704	-0.000578703703703704	2.305282e-01	5.364568e-02	-5.364568e-02	2.658730e-03	7.675092e-04	1.000000
58969.8008733368	0.000578703703703704	-0.000578703703703704	1.833035e-01	4.768481e-02	-4.768481e-02	1.107804e-03	4.954250e-04	1.000000
58969.8020307442	0.000578703703703704	-0.000578703703703704	1.801751e-01	1.107955e-01	-7.882374e-02	3.316664e-03	1.658332e-03	0.267209
58971.4513361701	0.000578703703703704	-0.000578703703703704	1.992706e-01	9.522459e-02	-7.228214e-02	1.323414e-03	7.640735e-04	0.448787
58971.4524935775	0.000578703703703704	-0.000578703703703704	1.980772e-01	5.162495e-02	-5.162495e-02	1.385838e-03	5.237977e-04	1.000000
58971.4536509849	0.000578703703703704	-0.000578703703703704	1.169719e-01	4.520736e-02	-3.612307e-02	2.573700e-03	7.138160e-04	1.000000
58971.4548083924	0.000578703703703704	-0.000578703703703704	1.857565e-01	5.510647e-02	-4.604713e-02	1.385838e-03	5.237977e-04	1.000000
58971.4559657998	0.000578703703703704	-0.000578703703703704	2.781631e-01	6.140160e-02	-6.140160e-02	2.375723e-03	6.858122e-04	1.000000
58971.4571232072	0.000578703703703704	-0.000578703703703704	2.914729e-01	6.276966e-02	-6.276966e-02	2.177746e-03	6.566152e-04	1.000000
58971.4582806146	0.000578703703703704	-0.000578703703703704	2.130192e-01	5.345518e-02	-5.345518e-02	5.939308e-04	3.429061e-04	1.000000
58971.459438022	0.000578703703703704	-0.000578703703703704	2.259396e-01	5.499244e-02	-5.499244e-02	5.939308e-04	3.429061e-04	1.000000
58971.4605954294	0.000578703703703704	-0.000578703703703704	2.241865e-01	5.528333e-02	-5.528333e-02	2.771677e-03	7.407618e-04	1.000000
58971.4617528368	0.000578703703703704	-0.000578703703703704	2.884353e-01	1.365260e-01	-1.035483e-01	0.000000e+00	0.000000e+00	0.276617
58973.1781878912	0.000578703703703704	-0.000578703703703704	2.903276e-01	1.103134e-01	-8.814625e-02	1.216462e-03	5.440183e-04	0.881576
58973.1793452986	0.000578703703703704	-0.000578703703703704	2.218589e-01	6.914834e-02	-5.739469e-02	2.401940e-03	7.242121e-04	0.999991
58973.180502706	0.000578703703703704	-0.000578703703703704	2.111299e-01	5.161462e-02	-5.161462e-02	1.329514e-03	5.427720e-04	1.000000
58973.1816601134	0.000578703703703704	-0.000578703703703704	3.047743e-01	6.145045e-02	-6.145045e-02	1.994272e-03	6.647572e-04	1.000000
58973.1828175208	0.000578703703703704	-0.000578703703703704	1.828631e-01	4.771385e-02	-4.771385e-02	1.551100e-03	5.862608e-04	1.000000
58973.1839749282	0.000578703703703704	-0.000578703703703704	1.460549e-01	4.713707e-02	-3.883249e-02	1.107929e-03	4.954808e-04	1.000000
58973.1851323356	0.000578703703703704	-0.000578703703703704	1.828755e-01	4.757349e-02	-4.757349e-02	1.107929e-03	4.954808e-04	1.000000
58973.1862897431	0.000578703703703704	-0.000578703703703704	1.694058e-01	5.046209e-02	-4.218881e-02	1.994272e-03	6.647572e-04	1.000000
58973.1874471505	0.000578703703703704	-0.000578703703703704	4.133859e-01	1.552034e-01	-1.240158e-01	0.000000e+00	0.000000e+00	0.267158
58975.6967062801	0.000578703703703704	-0.000578703703703704	1.214313e-01	1.823898e-01	-8.888770e-02	0.000000e+00	0.000000e+00	0.102100
58975.6978636875	0.000578703703703704	-0.000578703703703704	1.925991e-01	4.855643e-02	-4.855643e-02	1.325474e-03	5.411224e-04	1.000000
58975.6990210949	0.000578703703703704	-0.000578703703703704	1.579484e-01	6.443186e-02	-5.078275e-02	1.310502e-03	5.350104e-04	0.999988
58975.7001785023	0.000578703703703704	-0.000578703703703704	3.402938e-01	1.397752e-01	-1.101655e-01	1.853332e-03	6.177773e-04	1.000000
58975.7013359097	0.000578703703703704	-0.000578703703703704	2.511871e-01	1.217760e-01	-9.243651e-02	1.441480e-03	5.448284e-04	1.000000
58975.7024933171	0.000578703703703704	-0.000578703703703704	1.445926e-01	4.676382e-02	-3.850278e-02	1.325495e-03	5.411313e-04	0.999984
