 ! Swift/XRT detailed lightcurve of trigger: 13781, name: MAXI J1957032 
 ! T0 for this burst is Swift MET=453251111.4006 s, = 2015 May 13 at 23:04:57.825 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: TIME
READ TERR 1 2
READ SERR 3
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! WT data
57660.6968280185	5.78703703703704e-05	-5.78703703703704e-05	2.777687e+01	2.018776e+00	-2.027777e+00	1.283951e-01	9.078902e-02	1.000000
57660.6969437593	5.78703703703704e-05	-5.78703703703704e-05	2.412932e+01	1.900245e+00	-1.912980e+00	3.209877e-01	1.435500e-01	1.000000
57660.6970595	5.78703703703704e-05	-5.78703703703704e-05	2.297198e+01	1.854557e+00	-1.867785e+00	3.851852e-01	1.572512e-01	1.000000
57660.6971752407	5.78703703703704e-05	-5.78703703703704e-05	2.441292e+01	1.859405e+00	-1.863507e+00	1.283951e-01	9.078902e-02	1.000000
57660.6972909815	5.78703703703704e-05	-5.78703703703704e-05	2.950392e+01	2.075816e+00	-2.083201e+00	1.283951e-01	9.078902e-02	1.000000
57660.6974067222	5.78703703703704e-05	-5.78703703703704e-05	2.927077e+01	2.076371e+00	-2.083835e+00	2.567901e-01	1.283951e-01	1.000000
57660.697522463	5.78703703703704e-05	-5.78703703703704e-05	2.585552e+01	1.934684e+00	-1.940465e+00	2.567901e-01	1.283951e-01	1.000000
57660.6976382037	5.78703703703704e-05	-5.78703703703704e-05	2.470610e+01	1.923178e+00	-1.932972e+00	5.135802e-01	1.815780e-01	1.000000
57660.6977539444	5.78703703703704e-05	-5.78703703703704e-05	2.914566e+01	2.088712e+00	-2.101404e+00	1.283951e-01	9.078902e-02	1.000000
57660.6978696852	5.78703703703704e-05	-5.78703703703704e-05	2.286869e+01	1.815306e+00	-1.822956e+00	1.925926e-01	1.111934e-01	1.000000
57660.6979854259	5.78703703703704e-05	-5.78703703703704e-05	2.749843e+01	2.051994e+00	-2.068108e+00	3.209877e-01	1.435500e-01	1.000000
57660.6981011667	5.78703703703704e-05	-5.78703703703704e-05	2.709977e+01	2.000314e+00	-2.010197e+00	1.925926e-01	1.111934e-01	1.000000
57660.6982169074	5.78703703703704e-05	-5.78703703703704e-05	2.243680e+01	1.779637e+00	-1.785821e+00	0.000000e+00	0.000000e+00	1.000000
57660.6983326481	5.78703703703704e-05	-5.78703703703704e-05	2.682910e+01	1.981879e+00	-1.990159e+00	1.925926e-01	1.111934e-01	1.000000
57660.6984483889	5.78703703703704e-05	-5.78703703703704e-05	2.751809e+01	2.029618e+00	-2.038697e+00	4.493827e-01	1.698507e-01	1.000000
57660.6985641296	5.78703703703704e-05	-5.78703703703704e-05	2.580432e+01	1.957657e+00	-1.969332e+00	1.925926e-01	1.111934e-01	1.000000
57660.6986798704	5.78703703703704e-05	-5.78703703703704e-05	2.790669e+01	2.047086e+00	-2.060575e+00	1.283951e-01	9.078902e-02	1.000000
57660.6987956111	5.78703703703704e-05	-5.78703703703704e-05	2.482367e+01	1.923193e+00	-1.931154e+00	3.851852e-01	1.572512e-01	1.000000
57660.6989113519	5.78703703703704e-05	-5.78703703703704e-05	2.465740e+01	1.879692e+00	-1.887347e+00	0.000000e+00	0.000000e+00	1.000000
57660.6990270926	5.78703703703704e-05	-5.78703703703704e-05	2.778351e+01	2.049023e+00	-2.062913e+00	2.567901e-01	1.283951e-01	1.000000
57660.6991428333	5.78703703703704e-05	-5.78703703703704e-05	2.833270e+01	2.072587e+00	-2.088105e+00	1.925926e-01	1.111934e-01	1.000000
57660.6992585741	5.78703703703704e-05	-5.78703703703704e-05	2.918927e+01	2.068388e+00	-2.075088e+00	1.925926e-01	1.111934e-01	1.000000
57660.6993743148	5.78703703703704e-05	-5.78703703703704e-05	2.590793e+01	1.955011e+00	-1.964565e+00	2.567901e-01	1.283951e-01	1.000000
57660.6994900556	5.78703703703704e-05	-5.78703703703704e-05	2.539890e+01	1.966415e+00	-1.981657e+00	3.851852e-01	1.572512e-01	1.000000
57660.6996057963	5.78703703703704e-05	-5.78703703703704e-05	2.574850e+01	1.959412e+00	-1.970221e+00	3.209877e-01	1.435500e-01	1.000000
57660.699721537	5.78703703703704e-05	-5.78703703703704e-05	2.784159e+01	2.036677e+00	-2.044801e+00	4.493827e-01	1.698507e-01	1.000000
57660.6998372778	5.78703703703704e-05	-5.78703703703704e-05	2.530066e+01	1.929556e+00	-1.938235e+00	3.209877e-01	1.435500e-01	1.000000
57660.6999530185	5.78703703703704e-05	-5.78703703703704e-05	2.814735e+01	2.056869e+00	-2.069515e+00	1.283951e-01	9.078902e-02	1.000000
57660.7000687593	5.78703703703704e-05	-5.78703703703704e-05	2.762377e+01	2.068708e+00	-2.082290e+00	2.567901e-01	1.283951e-01	1.000000
57660.7001845	5.78703703703704e-05	-5.78703703703704e-05	2.800225e+01	2.041236e+00	-2.050768e+00	3.209877e-01	1.435500e-01	1.000000
57660.7003002407	5.78703703703704e-05	-5.78703703703704e-05	2.335929e+01	1.854026e+00	-1.861159e+00	4.493827e-01	1.698507e-01	1.000000
57660.7004159815	5.78703703703704e-05	-5.78703703703704e-05	2.385532e+01	1.872559e+00	-1.881533e+00	3.209877e-01	1.435500e-01	1.000000
57660.7005317222	5.78703703703704e-05	-5.78703703703704e-05	2.716960e+01	2.017127e+00	-2.029156e+00	2.567901e-01	1.283951e-01	1.000000
57660.700647463	5.78703703703704e-05	-5.78703703703704e-05	2.446960e+01	1.907757e+00	-1.919120e+00	3.209877e-01	1.435500e-01	1.000000
57660.7007632037	5.78703703703704e-05	-5.78703703703704e-05	2.805564e+01	2.032791e+00	-2.040124e+00	2.567901e-01	1.283951e-01	1.000000
57660.7008789444	5.78703703703704e-05	-5.78703703703704e-05	2.935813e+01	2.145758e+00	-2.161039e+00	3.209877e-01	1.435500e-01	1.000000
57660.7009946852	5.78703703703704e-05	-5.78703703703704e-05	3.080216e+01	2.180855e+00	-2.199385e+00	0.000000e+00	0.000000e+00	1.000000
57660.7011104259	5.78703703703704e-05	-5.78703703703704e-05	2.521108e+01	1.949951e+00	-1.963843e+00	6.419753e-02	6.419753e-02	1.000000
57660.7012261667	5.78703703703704e-05	-5.78703703703704e-05	2.459418e+01	1.910400e+00	-1.920072e+00	1.283951e-01	9.078902e-02	1.000000
57660.7013419074	5.78703703703704e-05	-5.78703703703704e-05	2.493057e+01	1.959419e+00	-1.971720e+00	5.135802e-01	1.815780e-01	1.000000
57660.7014576482	5.78703703703704e-05	-5.78703703703704e-05	2.635374e+01	2.001972e+00	-2.013198e+00	1.283951e-01	9.078902e-02	1.000000
57660.7015733889	5.78703703703704e-05	-5.78703703703704e-05	2.808675e+01	2.101552e+00	-2.120523e+00	3.209877e-01	1.435500e-01	1.000000
57660.7016891296	5.78703703703704e-05	-5.78703703703704e-05	3.016911e+01	2.128545e+00	-2.137716e+00	3.851852e-01	1.572512e-01	1.000000
57660.7018048704	5.78703703703704e-05	-5.78703703703704e-05	2.748044e+01	2.025762e+00	-2.035167e+00	3.851852e-01	1.572512e-01	1.000000
57660.7019206111	5.78703703703704e-05	-5.78703703703704e-05	2.454957e+01	1.901379e+00	-1.912780e+00	1.283951e-01	9.078902e-02	1.000000
57660.7020363519	5.78703703703704e-05	-5.78703703703704e-05	2.558348e+01	1.975187e+00	-1.989466e+00	2.567901e-01	1.283951e-01	1.000000
57660.7021520926	5.78703703703704e-05	-5.78703703703704e-05	2.969095e+01	2.115149e+00	-2.129260e+00	6.419753e-02	6.419753e-02	1.000000
57660.7022678333	5.78703703703704e-05	-5.78703703703704e-05	2.470367e+01	1.907763e+00	-1.917534e+00	2.567901e-01	1.283951e-01	1.000000
57660.7023835741	5.78703703703704e-05	-5.78703703703704e-05	2.777768e+01	2.125456e+00	-2.150774e+00	4.493827e-01	1.698507e-01	1.000000
57660.7024993148	5.78703703703704e-05	-5.78703703703704e-05	2.751510e+01	2.113852e+00	-2.135663e+00	4.493827e-01	1.698507e-01	1.000000
57660.7026150556	5.78703703703704e-05	-5.78703703703704e-05	2.649646e+01	1.987697e+00	-1.998932e+00	1.283951e-01	9.078902e-02	1.000000
57660.7027307963	5.78703703703704e-05	-5.78703703703704e-05	2.886599e+01	2.143500e+00	-2.162622e+00	2.567901e-01	1.283951e-01	1.000000
57660.702846537	5.78703703703704e-05	-5.78703703703704e-05	2.715509e+01	2.076292e+00	-2.099509e+00	2.567901e-01	1.283951e-01	1.000000
57660.7029622778	5.78703703703704e-05	-5.78703703703704e-05	2.642161e+01	2.029829e+00	-2.045120e+00	5.777778e-01	1.925926e-01	1.000000
57660.7030780185	5.78703703703704e-05	-5.78703703703704e-05	2.663558e+01	2.042726e+00	-2.060083e+00	5.135802e-01	1.815780e-01	1.000000
57660.7031937593	5.78703703703704e-05	-5.78703703703704e-05	2.606718e+01	2.010362e+00	-2.024424e+00	4.493827e-01	1.698507e-01	1.000000
57660.7033095	5.78703703703704e-05	-5.78703703703704e-05	2.931118e+01	2.139116e+00	-2.152918e+00	1.925926e-01	1.111934e-01	1.000000
57660.7034252407	5.78703703703704e-05	-5.78703703703704e-05	2.542670e+01	1.998134e+00	-2.016506e+00	1.925926e-01	1.111934e-01	1.000000
57660.7035409815	5.78703703703704e-05	-5.78703703703704e-05	3.066920e+01	2.215093e+00	-2.234905e+00	1.925926e-01	1.111934e-01	1.000000
57660.7036567222	5.78703703703704e-05	-5.78703703703704e-05	2.802358e+01	2.112861e+00	-2.129205e+00	4.493827e-01	1.698507e-01	1.000000
57660.703772463	5.78703703703704e-05	-5.78703703703704e-05	2.241209e+01	1.844528e+00	-1.860267e+00	1.283951e-01	9.078902e-02	1.000000
57660.7038882037	5.78703703703704e-05	-5.78703703703704e-05	2.452395e+01	1.909085e+00	-1.919739e+00	3.209877e-01	1.435500e-01	1.000000
57660.7040039444	5.78703703703704e-05	-5.78703703703704e-05	2.674450e+01	2.028000e+00	-2.043019e+00	1.925926e-01	1.111934e-01	1.000000
57660.7041196852	5.78703703703704e-05	-5.78703703703704e-05	2.956889e+01	2.195986e+00	-2.221650e+00	3.851852e-01	1.572512e-01	1.000000
57660.7042354259	5.78703703703704e-05	-5.78703703703704e-05	2.465548e+01	1.924295e+00	-1.939431e+00	1.283951e-01	9.078902e-02	1.000000
57660.7043511667	5.78703703703704e-05	-5.78703703703704e-05	2.652552e+01	2.046930e+00	-2.066962e+00	2.567901e-01	1.283951e-01	1.000000
57660.7044669074	5.78703703703704e-05	-5.78703703703704e-05	2.622357e+01	2.161397e+00	-2.191097e+00	2.814438e-01	1.407219e-01	0.912403
57661.0861798704	5.78703703703704e-05	-5.78703703703704e-05	1.869492e+01	4.715424e+00	-4.715412e+00	8.169358e-01	8.169358e-01	0.103707
57661.0862956111	5.78703703703704e-05	-5.78703703703704e-05	2.375309e+01	1.655674e+00	-1.655628e+00	2.541667e-01	1.467432e-01	1.000000
57661.0864113519	5.78703703703704e-05	-5.78703703703704e-05	1.961439e+01	1.520135e+00	-1.520094e+00	6.777778e-01	2.396306e-01	1.000000
57661.0865270926	5.78703703703704e-05	-5.78703703703704e-05	2.181912e+01	1.560345e+00	-1.560283e+00	8.472222e-02	8.472222e-02	1.000000
57661.0866428333	5.78703703703704e-05	-5.78703703703704e-05	2.607263e+01	1.716351e+00	-1.716260e+00	2.541667e-01	1.467432e-01	1.000000
57661.0867585741	5.78703703703704e-05	-5.78703703703704e-05	2.467810e+01	1.682574e+00	-1.682488e+00	4.236111e-01	1.894446e-01	1.000000
57661.0868743148	5.78703703703704e-05	-5.78703703703704e-05	1.966456e+01	1.501556e+00	-1.501494e+00	3.388889e-01	1.694444e-01	1.000000
57661.0869900556	5.78703703703704e-05	-5.78703703703704e-05	2.398752e+01	1.658682e+00	-1.658604e+00	1.694444e-01	1.198153e-01	1.000000
57661.0871057963	5.78703703703704e-05	-5.78703703703704e-05	2.599177e+01	1.717109e+00	-1.717023e+00	1.694444e-01	1.198153e-01	1.000000
57661.087221537	5.78703703703704e-05	-5.78703703703704e-05	2.122361e+01	1.582267e+00	-1.582210e+00	5.083333e-01	2.075262e-01	1.000000
57661.0873372778	5.78703703703704e-05	-5.78703703703704e-05	2.223738e+01	1.591768e+00	-1.591710e+00	1.694444e-01	1.198153e-01	1.000000
57661.0874530185	5.78703703703704e-05	-5.78703703703704e-05	2.379668e+01	1.644225e+00	-1.644162e+00	3.388889e-01	1.694444e-01	1.000000
57661.0875687593	5.78703703703704e-05	-5.78703703703704e-05	2.398378e+01	1.644114e+00	-1.644053e+00	2.541667e-01	1.467432e-01	1.000000
57661.0876845	5.78703703703704e-05	-5.78703703703704e-05	2.298766e+01	1.618156e+00	-1.618100e+00	2.541667e-01	1.467432e-01	1.000000
57661.0878002407	5.78703703703704e-05	-5.78703703703704e-05	2.193567e+01	1.603265e+00	-1.603214e+00	4.236111e-01	1.894446e-01	1.000000
