 ! Swift/XRT detailed lightcurve of trigger: 15208, name: MAXI J1816-195 
 ! T0 for this burst is Swift MET=519815462.0006 s, = 2017 Jun 22 at 09:10:42.746 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: TIME
READ TERR 1 2
READ SERR 3
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! WT data
59738.1949738692	5.78703703703704e-05	-5.78703703703704e-05	4.597576e+01	2.275130e+00	-2.275144e+00	9.587500e-01	2.659094e-01	1.000000
59738.19508961	5.78703703703704e-05	-5.78703703703704e-05	4.275994e+01	2.200799e+00	-2.200812e+00	1.032500e+00	2.759472e-01	1.000000
59738.1952053507	5.78703703703704e-05	-5.78703703703704e-05	4.535398e+01	2.242514e+00	-2.242528e+00	5.162500e-01	1.951242e-01	1.000000
59738.1953210914	5.78703703703704e-05	-5.78703703703704e-05	4.680126e+01	2.316673e+00	-2.316688e+00	6.637500e-01	2.212500e-01	1.000000
59738.1954368322	5.78703703703704e-05	-5.78703703703704e-05	4.780485e+01	2.323213e+00	-2.323228e+00	1.032500e+00	2.759472e-01	1.000000
59738.1955525729	5.78703703703704e-05	-5.78703703703704e-05	4.712399e+01	2.280497e+00	-2.280512e+00	4.425000e-01	1.806499e-01	1.000000
59738.1956683137	5.78703703703704e-05	-5.78703703703704e-05	4.519871e+01	2.292949e+00	-2.292963e+00	1.106250e+00	2.856325e-01	1.000000
59738.1957840544	5.78703703703704e-05	-5.78703703703704e-05	4.401140e+01	2.262471e+00	-2.262484e+00	9.587500e-01	2.659094e-01	1.000000
59738.1958997951	5.78703703703704e-05	-5.78703703703704e-05	5.126570e+01	2.427998e+00	-2.428015e+00	1.401250e+00	3.214688e-01	1.000000
59738.1960155359	5.78703703703704e-05	-5.78703703703704e-05	4.429915e+01	2.238957e+00	-2.238971e+00	1.032500e+00	2.759472e-01	1.000000
59738.1961312766	5.78703703703704e-05	-5.78703703703704e-05	4.666742e+01	2.279557e+00	-2.279571e+00	6.637500e-01	2.212500e-01	1.000000
59738.1962470174	5.78703703703704e-05	-5.78703703703704e-05	4.257520e+01	2.183493e+00	-2.183506e+00	7.375000e-01	2.332180e-01	1.000000
59738.1963627581	5.78703703703704e-05	-5.78703703703704e-05	4.837762e+01	2.329560e+00	-2.329575e+00	8.850000e-01	2.554775e-01	1.000000
59738.1964784988	5.78703703703704e-05	-5.78703703703704e-05	4.349760e+01	2.213046e+00	-2.213060e+00	8.850000e-01	2.554775e-01	1.000000
